index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
21,../../../Scenario5/unit1/camera_data/image_BS1_280_03_20_33.jpg,"[0.18556679870695114, 0.9069264067756059]",26,51
22,../../../Scenario5/unit1/camera_data/image_BS1_281_03_20_34.jpg,"[0.19162168264299995, 0.9058441557577698]",26,51
23,../../../Scenario5/unit1/camera_data/image_BS1_282_03_20_34.jpg,"[0.19769709161102128, 0.9058441557577698]",25,52
24,../../../Scenario5/unit1/camera_data/image_BS1_283_03_20_34.jpg,"[0.20379302559643123, 0.9047619045861366]",25,49
25,../../../Scenario5/unit1/camera_data/image_BS1_284_03_20_34.jpg,"[0.2098889595818412, 0.9047619045861366]",25,49
26,../../../Scenario5/unit1/camera_data/image_BS1_285_03_20_34.jpg,"[0.21596436854986253, 0.9036796535683006]",25,49
27,../../../Scenario5/unit1/camera_data/image_BS1_287_03_20_34.jpg,"[0.22811518647132129, 0.9025974025504645]",24,48
28,../../../Scenario5/unit1/camera_data/image_BS1_288_03_20_34.jpg,"[0.23419059543934262, 0.9015151512250342]",24,47
29,../../../Scenario5/unit1/camera_data/image_BS1_289_03_20_35.jpg,"[0.24010180415158355, 0.9015151512250342]",24,48
30,../../../Scenario5/unit1/camera_data/image_BS1_290_03_20_35.jpg,"[0.24701873935755983, 0.9004329002071981]",24,46
31,../../../Scenario5/unit1/camera_data/image_BS1_291_03_20_35.jpg,"[0.25393567456353605, 0.8993506491893621]",23,45
32,../../../Scenario5/unit1/camera_data/image_BS1_292_03_20_35.jpg,"[0.2608526097549284, 0.898268398171526]",23,45
33,../../../Scenario5/unit1/camera_data/image_BS1_293_03_20_35.jpg,"[0.26776954496090466, 0.8971861473074871]",23,45
34,../../../Scenario5/unit1/camera_data/image_BS1_294_03_20_35.jpg,"[0.27468648016688096, 0.8961038959820569]",23,45
35,../../../Scenario5/unit1/camera_data/image_BS1_295_03_20_35.jpg,"[0.2816034153728572, 0.8950216449642208]",23,45
36,../../../Scenario5/unit1/camera_data/image_BS1_296_03_20_36.jpg,"[0.2886640257880574, 0.8939393936387905]",22,44
37,../../../Scenario5/unit1/camera_data/image_BS1_297_03_20_36.jpg,"[0.2948010098374124, 0.8928571426209544]",22,43
38,../../../Scenario5/unit1/camera_data/image_BS1_298_03_20_36.jpg,"[0.3009379938867675, 0.8917748917569155]",22,42
39,../../../Scenario5/unit1/camera_data/image_BS1_299_03_20_36.jpg,"[0.3070749779361226, 0.8906926404314852]",22,44
40,../../../Scenario5/unit1/camera_data/image_BS1_300_03_20_36.jpg,"[0.3132324870174502, 0.8896103894136491]",22,42
41,../../../Scenario5/unit1/camera_data/image_BS1_301_03_20_36.jpg,"[0.31936947106680524, 0.8885281383958131]",21,42
42,../../../Scenario5/unit1/camera_data/image_BS1_302_03_20_36.jpg,"[0.32552698014813286, 0.887445887377977]",20,39
43,../../../Scenario5/unit1/camera_data/image_BS1_303_03_20_36.jpg,"[0.3316844892294605, 0.8863636363601409]",20,39
44,../../../Scenario5/unit1/camera_data/image_BS1_304_03_20_37.jpg,"[0.3377188481335367, 0.8852813851885077]",20,39
45,../../../Scenario5/unit1/camera_data/image_BS1_305_03_20_37.jpg,"[0.3438968822468369, 0.8841991341706718]",20,39
46,../../../Scenario5/unit1/camera_data/image_BS1_306_03_20_37.jpg,"[0.3500543913281645, 0.8820346318274054]",20,39
47,../../../Scenario5/unit1/camera_data/image_BS1_307_03_20_37.jpg,"[0.35619137537751955, 0.8809523808095693]",20,39
48,../../../Scenario5/unit1/camera_data/image_BS1_308_03_20_37.jpg,"[0.3622873093775134, 0.8798701296379362]",19,37
49,../../../Scenario5/unit1/camera_data/image_BS1_309_03_20_37.jpg,"[0.3683421932989783, 0.8787878786201001]",20,38
50,../../../Scenario5/unit1/camera_data/image_BS1_310_03_20_37.jpg,"[0.37437655220305455, 0.877705627602264]",19,37
51,../../../Scenario5/unit1/camera_data/image_BS1_311_03_20_37.jpg,"[0.3803698610431857, 0.876623376584428]",19,36
52,../../../Scenario5/unit1/camera_data/image_BS1_312_03_20_38.jpg,"[0.3866710453337372, 0.8744588742411616]",19,37
53,../../../Scenario5/unit1/camera_data/image_BS1_313_03_20_38.jpg,"[0.39243857885133815, 0.8722943720516924]",19,34
54,../../../Scenario5/unit1/camera_data/image_BS1_314_03_20_38.jpg,"[0.398308737499634, 0.8712121210338564]",18,34
55,../../../Scenario5/unit1/camera_data/image_BS1_315_03_20_38.jpg,"[0.4042404712584314, 0.8690476189981843]",18,34
56,../../../Scenario5/unit1/camera_data/image_BS1_316_03_20_38.jpg,"[0.41027483016250765, 0.8679653678265511]",17,34
57,../../../Scenario5/unit1/camera_data/image_BS1_317_03_20_38.jpg,"[0.4163707641479176, 0.865800865790879]",17,34
58,../../../Scenario5/unit1/camera_data/image_BS1_318_03_20_38.jpg,"[0.4225693232931903, 0.8647186147730429]",17,33
59,../../../Scenario5/unit1/camera_data/image_BS1_319_03_20_38.jpg,"[0.4288294575197968, 0.8625541124297765]",16,34
60,../../../Scenario5/unit1/camera_data/image_BS1_320_03_20_39.jpg,"[0.4352127419382385, 0.8625541124297765]",17,32
61,../../../Scenario5/unit1/camera_data/image_BS1_321_03_20_39.jpg,"[0.44165760143801397, 0.8603896102403074]",15,30
62,../../../Scenario5/unit1/camera_data/image_BS1_322_03_20_39.jpg,"[0.4482256111296247, 0.8593073592224713]",15,29
63,../../../Scenario5/unit1/camera_data/image_BS1_323_03_20_39.jpg,"[0.45487572094912565, 0.8571428571867992]",15,29
64,../../../Scenario5/unit1/camera_data/image_BS1_324_03_20_39.jpg,"[0.4616489809312941, 0.8560606058613689]",15,28
65,../../../Scenario5/unit1/camera_data/image_BS1_325_03_20_39.jpg,"[0.4685248660733253, 0.8549783548435328]",15,28
66,../../../Scenario5/unit1/camera_data/image_BS1_326_03_20_39.jpg,"[0.4755033763606352, 0.8528138526540636]",15,28
67,../../../Scenario5/unit1/camera_data/image_BS1_327_03_20_39.jpg,"[0.482584511807808, 0.8517316016362275]",14,27
68,../../../Scenario5/unit1/camera_data/image_BS1_329_03_20_40.jpg,"[0.4971778083444091, 0.8484848484289222]",14,26
69,../../../Scenario5/unit1/camera_data/image_BS1_330_03_20_40.jpg,"[0.5046694443872811, 0.8463203463932502]",14,26
70,../../../Scenario5/unit1/camera_data/image_BS1_331_03_20_40.jpg,"[0.5122842306219884, 0.8452380950678199]",13,24
71,../../../Scenario5/unit1/camera_data/image_BS1_332_03_20_40.jpg,"[0.520022167033947, 0.8441558440499838]",13,25
72,../../../Scenario5/unit1/camera_data/image_BS1_333_03_20_40.jpg,"[0.5279037786551296, 0.8419913418605146]",12,23
73,../../../Scenario5/unit1/camera_data/image_BS1_334_03_20_40.jpg,"[0.5359085404681474, 0.8409090908426785]",12,22
74,../../../Scenario5/unit1/camera_data/image_BS1_335_03_20_40.jpg,"[0.5440364524584167, 0.8398268395172482]",11,22
75,../../../Scenario5/unit1/camera_data/image_BS1_336_03_20_41.jpg,"[0.5522669895939647, 0.8387445884994121]",11,21
76,../../../Scenario5/unit1/camera_data/image_BS1_337_03_20_41.jpg,"[0.561687978496417, 0.83658008646374]",11,21
77,../../../Scenario5/unit1/camera_data/image_BS1_338_03_20_41.jpg,"[0.571232117561537, 0.8344155842742709]",11,20
78,../../../Scenario5/unit1/camera_data/image_BS1_339_03_20_41.jpg,"[0.580858356769131, 0.8333333332564348]",10,20
79,../../../Scenario5/unit1/camera_data/image_BS1_340_03_20_41.jpg,"[0.5906077461393924, 0.8322510822385987]",9,17
80,../../../Scenario5/unit1/camera_data/image_BS1_341_03_20_41.jpg,"[0.600439235652128, 0.8311688309131684]",9,17
81,../../../Scenario5/unit1/camera_data/image_BS1_342_03_20_41.jpg,"[0.610393875327531, 0.8300865800491295]",9,17
82,../../../Scenario5/unit1/camera_data/image_BS1_343_03_20_42.jpg,"[0.6206358654359657, 0.8279220777058631]",9,17
83,../../../Scenario5/unit1/camera_data/image_BS1_344_03_20_42.jpg,"[0.6295232035508836, 0.826839826688027]",9,17
84,../../../Scenario5/unit1/camera_data/image_BS1_345_03_20_42.jpg,"[0.6384721167471352, 0.826839826688027]",2,14
85,../../../Scenario5/unit1/camera_data/image_BS1_346_03_20_42.jpg,"[0.647503130071277, 0.825757575670191]",8,14
86,../../../Scenario5/unit1/camera_data/image_BS1_347_03_20_42.jpg,"[0.6565957184767526, 0.825757575670191]",7,13
87,../../../Scenario5/unit1/camera_data/image_BS1_348_03_20_42.jpg,"[0.6657704070101182, 0.8246753246523549]",7,13
88,../../../Scenario5/unit1/camera_data/image_BS1_349_03_20_42.jpg,"[0.6750066706394017, 0.8235930734807217]",6,11
89,../../../Scenario5/unit1/camera_data/image_BS1_350_03_20_42.jpg,"[0.6843250343819913, 0.8235930734807217]",6,11
90,../../../Scenario5/unit1/camera_data/image_BS1_351_03_20_43.jpg,"[0.6937665483018324, 0.8235930734807217]",6,11
91,../../../Scenario5/unit1/camera_data/image_BS1_352_03_20_43.jpg,"[0.7047063894389981, 0.8214285714450497]",5,9
92,../../../Scenario5/unit1/camera_data/image_BS1_353_03_20_43.jpg,"[0.7157488557214428, 0.8203463201196194]",6,11
93,../../../Scenario5/unit1/camera_data/image_BS1_354_03_20_43.jpg,"[0.7268528970998049, 0.8203463201196194]",4,8
94,../../../Scenario5/unit1/camera_data/image_BS1_355_03_20_43.jpg,"[0.7380595636380299, 0.8192640691017833]",4,7
95,../../../Scenario5/unit1/camera_data/image_BS1_356_03_20_43.jpg,"[0.7493483302895613, 0.8192640691017833]",4,7
96,../../../Scenario5/unit1/camera_data/image_BS1_357_03_20_43.jpg,"[0.7606986720224262, 0.8192640691017833]",4,7
97,../../../Scenario5/unit1/camera_data/image_BS1_358_03_20_44.jpg,"[0.7724389893481858, 0.8181818179301501]",3,4
98,../../../Scenario5/unit1/camera_data/image_BS1_359_03_20_44.jpg,"[0.7827220295205657, 0.8181818179301501]",3,6
99,../../../Scenario5/unit1/camera_data/image_BS1_360_03_20_44.jpg,"[0.7930461197423068, 0.8181818179301501]",3,6
100,../../../Scenario5/unit1/camera_data/image_BS1_361_03_20_44.jpg,"[0.8034112600279929, 0.8181818179301501]",2,4
101,../../../Scenario5/unit1/camera_data/image_BS1_362_03_20_44.jpg,"[0.8137969253456516, 0.8181818179301501]",2,3
102,../../../Scenario5/unit1/camera_data/image_BS1_363_03_20_44.jpg,"[0.824244165759228, 0.8181818179301501]",2,3
103,../../../Scenario5/unit1/camera_data/image_BS1_364_03_20_44.jpg,"[0.8347119312047768, 0.8181818179301501]",2,3
104,../../../Scenario5/unit1/camera_data/image_BS1_365_03_20_44.jpg,"[0.8452207466996869, 0.8181818179301501]",2,4
105,../../../Scenario5/unit1/camera_data/image_BS1_366_03_20_45.jpg,"[0.8559758625636836, 0.8192640691017833]",2,2
106,../../../Scenario5/unit1/camera_data/image_BS1_565_03_21_10.jpg,"[0.7074156934406158, 0.0790043289159456]",2,2
107,../../../Scenario5/unit1/camera_data/image_BS1_566_03_21_10.jpg,"[0.7011966092633706, 0.0790043289159456]",2,2
108,../../../Scenario5/unit1/camera_data/image_BS1_567_03_21_10.jpg,"[0.695039100182043, 0.08008658008757877]",2,2
109,../../../Scenario5/unit1/camera_data/image_BS1_568_03_21_10.jpg,"[0.6889636912140217, 0.08008658008757877]",2,2
110,../../../Scenario5/unit1/camera_data/image_BS1_569_03_21_10.jpg,"[0.6829909074058631, 0.08008658008757877]",2,2
111,../../../Scenario5/unit1/camera_data/image_BS1_570_03_21_11.jpg,"[0.6769565485163708, 0.0790043289159456]",2,4
112,../../../Scenario5/unit1/camera_data/image_BS1_571_03_21_11.jpg,"[0.6711479649494086, 0.0790043289159456]",2,3
113,../../../Scenario5/unit1/camera_data/image_BS1_572_03_21_11.jpg,"[0.6654009564637803, 0.0790043289159456]",2,4
114,../../../Scenario5/unit1/camera_data/image_BS1_573_03_21_11.jpg,"[0.6597155230740694, 0.07792207789810954]",2,3
115,../../../Scenario5/unit1/camera_data/image_BS1_574_03_21_11.jpg,"[0.6540711397483039, 0.07792207789810954]",2,4
116,../../../Scenario5/unit1/camera_data/image_BS1_575_03_21_11.jpg,"[0.6484678064864833, 0.07792207789810954]",2,4
117,../../../Scenario5/unit1/camera_data/image_BS1_576_03_21_11.jpg,"[0.6429260483205804, 0.07792207789810954]",3,5
118,../../../Scenario5/unit1/camera_data/image_BS1_577_03_21_11.jpg,"[0.6374458652360112, 0.0790043289159456]",3,6
119,../../../Scenario5/unit1/camera_data/image_BS1_578_03_21_12.jpg,"[0.6321914574885562, 0.0790043289159456]",3,6
120,../../../Scenario5/unit1/camera_data/image_BS1_579_03_21_12.jpg,"[0.62615709858448, 0.0790043289159456]",4,7
121,../../../Scenario5/unit1/camera_data/image_BS1_580_03_21_12.jpg,"[0.6202253648256826, 0.0790043289159456]",4,6
122,../../../Scenario5/unit1/camera_data/image_BS1_581_03_21_12.jpg,"[0.6143962562267479, 0.0790043289159456]",4,6
123,../../../Scenario5/unit1/camera_data/image_BS1_582_03_21_12.jpg,"[0.6086902978196486, 0.0790043289159456]",4,7
124,../../../Scenario5/unit1/camera_data/image_BS1_583_03_21_12.jpg,"[0.603086964557828, 0.0790043289159456]",4,7
125,../../../Scenario5/unit1/camera_data/image_BS1_584_03_21_12.jpg,"[0.5976067814732589, 0.0790043289159456]",5,8
126,../../../Scenario5/unit1/camera_data/image_BS1_585_03_21_13.jpg,"[0.5921676484526348, 0.0790043289159456]",5,9
127,../../../Scenario5/unit1/camera_data/image_BS1_586_03_21_13.jpg,"[0.5874263664607418, 0.0790043289159456]",6,11
128,../../../Scenario5/unit1/camera_data/image_BS1_587_03_21_13.jpg,"[0.5827671845821549, 0.0790043289159456]",6,11
129,../../../Scenario5/unit1/camera_data/image_BS1_588_03_21_13.jpg,"[0.5781695777994857, 0.0790043289159456]",6,11
130,../../../Scenario5/unit1/camera_data/image_BS1_589_03_21_13.jpg,"[0.5736540711447068, 0.08008658008757877]",6,11
131,../../../Scenario5/unit1/camera_data/image_BS1_590_03_21_13.jpg,"[0.5692206646032342, 0.08008658008757877]",6,11
132,../../../Scenario5/unit1/camera_data/image_BS1_591_03_21_13.jpg,"[0.5648488331576792, 0.08116883110541483]",6,11
133,../../../Scenario5/unit1/camera_data/image_BS1_592_03_21_13.jpg,"[0.5605385767934579, 0.08116883110541483]",6,10
134,../../../Scenario5/unit1/camera_data/image_BS1_593_03_21_14.jpg,"[0.5561667453479029, 0.08116883110541483]",7,13
135,../../../Scenario5/unit1/camera_data/image_BS1_594_03_21_14.jpg,"[0.5519796391755168, 0.08116883110541483]",7,14
136,../../../Scenario5/unit1/camera_data/image_BS1_595_03_21_14.jpg,"[0.5478335830524921, 0.08225108212325087]",7,13
137,../../../Scenario5/unit1/camera_data/image_BS1_596_03_21_14.jpg,"[0.5437285769934124, 0.08225108212325087]",7,14
138,../../../Scenario5/unit1/camera_data/image_BS1_597_03_21_14.jpg,"[0.5396646209982777, 0.08225108212325087]",7,14
139,../../../Scenario5/unit1/camera_data/image_BS1_598_03_21_14.jpg,"[0.5356622401136446, 0.08225108212325087]",8,14
140,../../../Scenario5/unit1/camera_data/image_BS1_599_03_21_14.jpg,"[0.5317009092637889, 0.08333333344868118]",8,14
141,../../../Scenario5/unit1/camera_data/image_BS1_600_03_21_14.jpg,"[0.5277806284778782, 0.08333333344868118]",8,16
142,../../../Scenario5/unit1/camera_data/image_BS1_601_03_21_15.jpg,"[0.52388087272394, 0.08333333344868118]",9,17
143,../../../Scenario5/unit1/camera_data/image_BS1_602_03_21_15.jpg,"[0.5201042671472533, 0.08333333344868118]",9,17
144,../../../Scenario5/unit1/camera_data/image_BS1_603_03_21_15.jpg,"[0.5163071365531778, 0.08441558446651723]",9,17
145,../../../Scenario5/unit1/camera_data/image_BS1_604_03_21_15.jpg,"[0.5125100059591025, 0.08441558446651723]",9,17
146,../../../Scenario5/unit1/camera_data/image_BS1_605_03_21_15.jpg,"[0.5086923503184706, 0.08441558446651723]",9,17
147,../../../Scenario5/unit1/camera_data/image_BS1_606_03_21_15.jpg,"[0.5048541696604502, 0.08441558446651723]",9,17
148,../../../Scenario5/unit1/camera_data/image_BS1_607_03_21_15.jpg,"[0.5010159890024296, 0.08441558446651723]",10,19
149,../../../Scenario5/unit1/camera_data/image_BS1_608_03_21_15.jpg,"[0.4971572833124366, 0.08441558446651723]",9,17
150,../../../Scenario5/unit1/camera_data/image_BS1_609_03_21_16.jpg,"[0.4935859280408914, 0.08549783563815042]",10,19
151,../../../Scenario5/unit1/camera_data/image_BS1_610_03_21_16.jpg,"[0.4898708975601223, 0.08549783563815042]",10,20
152,../../../Scenario5/unit1/camera_data/image_BS1_611_03_21_16.jpg,"[0.4861353420473806, 0.08658008665598646]",11,20
153,../../../Scenario5/unit1/camera_data/image_BS1_612_03_21_16.jpg,"[0.4823792615026664, 0.08658008665598646]",11,21
154,../../../Scenario5/unit1/camera_data/image_BS1_613_03_21_16.jpg,"[0.47860265594056356, 0.08658008665598646]",11,21
155,../../../Scenario5/unit1/camera_data/image_BS1_614_03_21_16.jpg,"[0.4747850003145156, 0.08766233767382252]",11,21
156,../../../Scenario5/unit1/camera_data/image_BS1_615_03_21_16.jpg,"[0.4709262946099387, 0.08766233767382252]",11,22
157,../../../Scenario5/unit1/camera_data/image_BS1_616_03_21_16.jpg,"[0.46704706388797307, 0.08874458869165856]",11,22
158,../../../Scenario5/unit1/camera_data/image_BS1_617_03_21_17.jpg,"[0.46310625808467376, 0.08874458869165856]",12,22
159,../../../Scenario5/unit1/camera_data/image_BS1_618_03_21_17.jpg,"[0.4585702263979222, 0.08874458869165856]",12,23
160,../../../Scenario5/unit1/camera_data/image_BS1_619_03_21_17.jpg,"[0.4540547197285594, 0.08874458869165856]",12,22
161,../../../Scenario5/unit1/camera_data/image_BS1_620_03_21_17.jpg,"[0.449559738105753, 0.08874458869165856]",12,23
162,../../../Scenario5/unit1/camera_data/image_BS1_621_03_21_17.jpg,"[0.4450647564683627, 0.08982683970949462]",12,23
163,../../../Scenario5/unit1/camera_data/image_BS1_622_03_21_17.jpg,"[0.44059029987752885, 0.08982683970949462]",12,24
164,../../../Scenario5/unit1/camera_data/image_BS1_623_03_21_17.jpg,"[0.4361363683040836, 0.08982683970949462]",13,26
165,../../../Scenario5/unit1/camera_data/image_BS1_624_03_21_18.jpg,"[0.43139508631219053, 0.08982683970949462]",13,26
166,../../../Scenario5/unit1/camera_data/image_BS1_625_03_21_18.jpg,"[0.42745428049430734, 0.0909090908811278]",14,26
167,../../../Scenario5/unit1/camera_data/image_BS1_626_03_21_18.jpg,"[0.4233903244991727, 0.0909090908811278]",14,26
168,../../../Scenario5/unit1/camera_data/image_BS1_627_03_21_18.jpg,"[0.4192442683907318, 0.09199134189896385]",14,26
169,../../../Scenario5/unit1/camera_data/image_BS1_628_03_21_18.jpg,"[0.4149750620904556, 0.09199134189896385]",14,27
170,../../../Scenario5/unit1/camera_data/image_BS1_629_03_21_18.jpg,"[0.41060323064490056, 0.0930735929167999]",14,27
171,../../../Scenario5/unit1/camera_data/image_BS1_630_03_21_18.jpg,"[0.40612877403948283, 0.0930735929167999]",15,29
172,../../../Scenario5/unit1/camera_data/image_BS1_631_03_21_18.jpg,"[0.4015311672568137, 0.09415584424223021]",15,29
173,../../../Scenario5/unit1/camera_data/image_BS1_632_03_21_19.jpg,"[0.39701566060203475, 0.09415584424223021]",15,29
174,../../../Scenario5/unit1/camera_data/image_BS1_633_03_21_19.jpg,"[0.3923359536914754, 0.09415584424223021]",15,29
175,../../../Scenario5/unit1/camera_data/image_BS1_634_03_21_19.jpg,"[0.38759467169958234, 0.09415584424223021]",15,29
176,../../../Scenario5/unit1/camera_data/image_BS1_635_03_21_19.jpg,"[0.3827507645624105, 0.09523809526006626]",16,32
177,../../../Scenario5/unit1/camera_data/image_BS1_636_03_21_19.jpg,"[0.3778452823293209, 0.09523809526006626]",17,32
178,../../../Scenario5/unit1/camera_data/image_BS1_637_03_21_19.jpg,"[0.37285769996834117, 0.09523809526006626]",17,33
179,../../../Scenario5/unit1/camera_data/image_BS1_638_03_21_19.jpg,"[0.36778801749405515, 0.09523809526006626]",17,34
180,../../../Scenario5/unit1/camera_data/image_BS1_639_03_21_19.jpg,"[0.3626157098599064, 0.09523809526006626]",17,34
181,../../../Scenario5/unit1/camera_data/image_BS1_640_03_21_20.jpg,"[0.35756655241759294, 0.09632034643169944]",18,34
182,../../../Scenario5/unit1/camera_data/image_BS1_641_03_21_20.jpg,"[0.35225056957422024, 0.09632034643169944]",18,34
183,../../../Scenario5/unit1/camera_data/image_BS1_642_03_21_20.jpg,"[0.3468730116349299, 0.09740259744953549]",19,37
184,../../../Scenario5/unit1/camera_data/image_BS1_643_03_21_20.jpg,"[0.3414544036462784, 0.09848484846737154]",19,37
185,../../../Scenario5/unit1/camera_data/image_BS1_644_03_21_20.jpg,"[0.3359742205617092, 0.09848484846737154]",19,37
186,../../../Scenario5/unit1/camera_data/image_BS1_645_03_21_20.jpg,"[0.33045298741319495, 0.09956709948520759]",20,39
187,../../../Scenario5/unit1/camera_data/image_BS1_646_03_21_20.jpg,"[0.324870179183347, 0.09956709948520759]",20,39
188,../../../Scenario5/unit1/camera_data/image_BS1_647_03_21_20.jpg,"[0.3192463208895539, 0.10064935050304365]",20,38
189,../../../Scenario5/unit1/camera_data/image_BS1_648_03_21_21.jpg,"[0.3133145871453404, 0.10064935050304365]",20,39
190,../../../Scenario5/unit1/camera_data/image_BS1_649_03_21_21.jpg,"[0.307567578659712, 0.10173160182847395]",20,39
191,../../../Scenario5/unit1/camera_data/image_BS1_650_03_21_21.jpg,"[0.3017179450288048, 0.10173160182847395]",20,39
192,../../../Scenario5/unit1/camera_data/image_BS1_651_03_21_21.jpg,"[0.2957862112845913, 0.10281385284631]",20,39
193,../../../Scenario5/unit1/camera_data/image_BS1_652_03_21_21.jpg,"[0.2897723774124876, 0.10281385284631]",21,42
194,../../../Scenario5/unit1/camera_data/image_BS1_653_03_21_21.jpg,"[0.28367644342707765, 0.10389610386414605]",21,42
195,../../../Scenario5/unit1/camera_data/image_BS1_654_03_21_21.jpg,"[0.2774778842818049, 0.10497835503577924]",22,42
196,../../../Scenario5/unit1/camera_data/image_BS1_655_03_21_21.jpg,"[0.2712177500406146, 0.10497835503577924]",22,43
197,../../../Scenario5/unit1/camera_data/image_BS1_656_03_21_22.jpg,"[0.2649781408459807, 0.10606060605361528]",22,44
198,../../../Scenario5/unit1/camera_data/image_BS1_657_03_21_22.jpg,"[0.25859485642753893, 0.10606060605361528]",23,44
199,../../../Scenario5/unit1/camera_data/image_BS1_658_03_21_22.jpg,"[0.2521089468638184, 0.1071428573790456]",23,44
200,../../../Scenario5/unit1/camera_data/image_BS1_659_03_21_22.jpg,"[0.24552041214023507, 0.10822510839688164]",24,48
201,../../../Scenario5/unit1/camera_data/image_BS1_660_03_21_22.jpg,"[0.23882925227137294, 0.1093073594147177]",24,46
202,../../../Scenario5/unit1/camera_data/image_BS1_661_03_21_22.jpg,"[0.2320559922892045, 0.1093073594147177]",24,47
203,../../../Scenario5/unit1/camera_data/image_BS1_662_03_21_22.jpg,"[0.22518010714717338, 0.11038961027875661]",24,47
204,../../../Scenario5/unit1/camera_data/image_BS1_663_03_21_22.jpg,"[0.21820159684527946, 0.11147186129659267]",25,48
205,../../../Scenario5/unit1/camera_data/image_BS1_664_03_21_23.jpg,"[0.21144886189508358, 0.11038961027875661]",25,49
206,../../../Scenario5/unit1/camera_data/image_BS1_665_03_21_23.jpg,"[0.2044703515931897, 0.11147186129659267]",25,49
207,../../../Scenario5/unit1/camera_data/image_BS1_666_03_21_23.jpg,"[0.19747131627390715, 0.11255411262202297]",26,52
208,../../../Scenario5/unit1/camera_data/image_BS1_667_03_21_23.jpg,"[0.19049280597201323, 0.11363636363985903]",26,51
209,../../../Scenario5/unit1/camera_data/image_BS1_668_03_21_23.jpg,"[0.1834937706527307, 0.11471861465769508]",26,52
210,../../../Scenario5/unit1/camera_data/image_BS1_669_03_21_23.jpg,"[0.1765152603654207, 0.11580086582932826]",26,51
211,../../../Scenario5/unit1/camera_data/image_BS1_670_03_21_23.jpg,"[0.16951622503155425, 0.1168831168471643]",26,51
212,../../../Scenario5/unit1/camera_data/image_BS1_671_03_21_23.jpg,"[0.16251718971227172, 0.1168831168471643]",28,54
213,../../../Scenario5/unit1/camera_data/image_BS1_672_03_21_24.jpg,"[0.1553950042157378, 0.11904761919043066]",28,54
214,../../../Scenario5/unit1/camera_data/image_BS1_673_03_21_24.jpg,"[0.1483754438498988, 0.11904761919043066]",28,55
215,../../../Scenario5/unit1/camera_data/image_BS1_674_03_21_24.jpg,"[0.14129430841730997, 0.12012987020826672]",28,55
216,../../../Scenario5/unit1/camera_data/image_BS1_675_03_21_24.jpg,"[0.1341515978742196, 0.12121212122610277]",28,55
217,../../../Scenario5/unit1/camera_data/image_BS1_676_03_21_24.jpg,"[0.12696783728176803, 0.12229437224393883]",28,55
218,../../../Scenario5/unit1/camera_data/image_BS1_677_03_21_24.jpg,"[0.11972250159339883, 0.123376623415572]",28,55
